model,C,C0,gamma,C0_prime,gamma_prime,tau_f,tau_s,F_ref,lambda,T_eq,a_f,a_s,epsilon,C_unc,C0_unc,gamma_unc,C0_prime_unc,gamma_prime_unc,tau_f_unc,tau_s_unc,F_ref_unc,lambda_unc,T_eq_unc,a_f_unc,a_s_unc,epsilon_unc
CCSM3,5.783357604855867,283.5229892303795,0.3335016765996962,282.03274061414425,0.3317487308741523,4.411240168050514,1140.1479676744402,5.234851421300003,0.9775711668349691,5.354956855211479,0.7446517852227423,0.2553482147772577,0.9947438173522348,2.7776412909519195,14.157504612828474,0.016636696898150047,9.202396913003442,0.010799504061560612,2.1178201212046432,12.779149592752445,0.14853817269473749,0.027151646794077004,0.212623548390091,0.003093343212864916,0.003093343212864916,0.03760063176463463
CESM1,8.597980063661485,272.7414423699157,0.1483354839323552,391.3059793365016,0.21281900288471398,8.032070577508772,2297.4415250191464,5.813238208856423,0.8567034808691796,6.785589575238479,0.7996156480333173,0.2003843519666827,1.434714049820776,2.80062968860492,7.627177309032482,0.004202301892151121,8.472512171243586,0.004707791290974398,2.616714881117081,23.3001166627441,0.06913438295255112,0.010063729884005005,0.1134282553949903,0.0029735114759565544,0.0029735114759565544,0.025391985594989168
CNRMCM6,8.015754896796988,398.83243631723366,0.2838951714592007,529.653565176841,0.3770156988441485,8.110906856920934,2279.5274471498315,6.920473846604598,0.6090636131297484,11.362481188201164,0.6149234129794978,0.38507658702050224,1.328010254300258,2.595888819729302,8.992335728124173,0.0059936873946305124,8.477033431336599,0.005244917400436234,2.630949296178909,23.14108474930896,0.07935091880442689,0.006646684178571681,0.17985924595460634,0.0018469635036521678,0.0018469635036521678,0.021089697135641478
ECHAM5,8.972846616045919,170.50660453815627,0.41423115265862176,210.42431912499077,0.5112078121234583,8.103126604487437,778.0074221738905,6.993467140575655,0.5858579504026971,11.937137894550386,0.5241154681727023,0.4758845318272978,1.2341124245301691,2.672309730391321,7.888079261172154,0.01952589887822122,6.367585897918115,0.016145127977807306,2.4255991179838055,6.003999650898258,0.194446262832103,0.015904105228627514,0.4638625744094892,0.0027677352488089885,0.0027677352488089885,0.04318545027511247
GISSE2R,8.719227061609212,208.10820804442406,0.18655897179270706,285.2741272913758,0.2557344968112941,5.751197571408772,1343.2689895540743,6.06791745413729,1.2590117451559055,4.819587646806178,0.8297144064375948,0.17028559356240525,1.3707970962417755,3.7743733434654576,7.8315097856935,0.007316663259918286,8.670751103553608,0.008270134383237855,2.49070671976813,16.756609161788656,0.0717106741981407,0.014520561832881987,0.0795863024351545,0.004228728697953207,0.004228728697953207,0.030416193620472782
IPSLCM5A,8.594460564201013,251.5282717144159,0.3454369778306057,317.703579497911,0.43631900143745955,7.360848145023461,1169.72591612194,6.466642182387084,0.726816259086644,8.897217283654896,0.6201015115770179,0.37989848842298213,1.263092921254714,2.7246689868513285,8.352510006672832,0.01112041863680391,6.896989587582923,0.008779813124147218,2.339156780309606,13.1560819050554,0.11271825253950318,0.012198008155506306,0.2152855104331505,0.0021417840892760443,0.0021417840892760443,0.031739394013448934
HadGEM2,7.9199562931520955,212.41883974357242,0.30117524423979025,240.99599493941608,0.34169298600966563,8.020289064750724,1085.079458923871,6.088353403992867,0.641866903243746,9.485382987072077,0.6473920200174619,0.35260797998253807,1.1345321122662255,1.9677872310934457,7.269399003331243,0.010260103583616785,5.187107204957073,0.0072699031711786445,1.9948394228445454,8.143258253765692,0.11805950079478077,0.012101867369235929,0.2565427203485744,0.001850830410704039,0.001850830410704039,0.03018536408852743
MPIESM11,11.217336520133705,196.08594906010435,0.17853509906297027,311.3812371728959,0.2835107782657746,7.814855225786124,1371.048503470032,7.977414575167267,1.1498438285470365,6.937824404595599,0.7999288352358241,0.20007116476417589,1.5879834259692478,3.0233944588577866,6.615781437730095,0.006332679900164227,8.800343648740437,0.00859257592713661,2.1070900744752774,17.280962209471898,0.09029707986293271,0.012767452973627481,0.11000612665036136,0.004483502967626825,0.004483502967626825,0.029262730266580755
