model,C,C0,gamma,C0_prime,gamma_prime,tau_f,tau_s,F_ref,lambda,T_eq,a_f,a_s,epsilon,C_unc,C0_unc,gamma_unc,C0_prime_unc,gamma_prime_unc,tau_f_unc,tau_s_unc,F_ref_unc,lambda_unc,T_eq_unc,a_f_unc,a_s_unc,epsilon_unc
CCSM3,3.9093939085144833,133.5648395548461,0.5876195986569691,111.43564764182497,0.4902620387342259,2.9915069880906175,366.7025642985011,4.393862150082807,0.8100304370363086,5.424317345603469,0.6167165519959454,0.38328344800405456,0.8343187324839773,1.7962180102651633,11.535620517776664,0.0379682516063744,8.60461872798123,0.025370519497200355,1.3749549776782932,21.933457791539016,0.1759705777024211,0.03519485082863452,0.3205278234894611,0.006035416284431676,0.006035416284431676,0.032280442703792156
CESM1,5.073899315005614,92.60691784867115,0.6761222327381289,93.84280361093099,0.6851454230180802,3.560273733810586,270.4656700970133,4.845482615644411,0.7217129856266291,6.713863699483401,0.49983044152259537,0.5001695584774046,1.0133455015129582,1.1108032684053044,4.409326754473413,0.02523013619854517,4.1175913957216705,0.022208495855555923,0.7860770896103586,9.769041445415123,0.07731700382901761,0.012089770166602305,0.15532445164844982,0.006448413335186258,0.006448413335186258,0.018734392029185143
CNRMCM6,7.569273421005304,119.9611913213925,0.5521399393185031,153.79093806875832,0.7078465816959362,5.220146204350748,434.69160931296716,7.627430573838999,0.7247394067593567,10.524376765911972,0.49373658319564007,0.5062634168043599,1.2820057584851028,2.1315698713655156,4.953666036108799,0.01619719698183542,6.0133080320458525,0.01851564535736057,1.4848777685909056,13.762202880572588,0.11479510557349981,0.012498209572122882,0.24089221139192069,0.0035596716799357214,0.0035596716799357214,0.017023893110106547
ECHAM5,8.723152997164982,131.9712940837888,0.5120149239851107,160.62974474351196,0.6232023950025044,7.00023760020097,530.4295790014758,7.106290295815797,0.6055218653641766,11.735811210618941,0.4790497271610834,0.5209502728389166,1.2171566995586773,2.5106034826607835,9.940478535628483,0.02649907526591602,10.947147183293538,0.025311425106317315,2.0304128220559825,29.9485461300914,0.20902247860248946,0.018668859208712918,0.5000776846905036,0.005353335990720639,0.005353335990720639,0.03904288896657303
GISSE2R,2.8123387553833354,146.39608706333385,0.9906179892837141,109.39426634385477,0.7402378734196248,1.7474291613725235,276.4594816109622,4.139853651762899,0.8603196091890839,4.811994992959678,0.5315935518467242,0.4684064481532758,0.747248567487522,0.9248038725478281,6.283586310379006,0.03358745485388015,4.192424669710697,0.020621071824507873,0.5767751276600351,8.648845794931521,0.07002748690958625,0.014919802362531253,0.11657379811025753,0.005117124651825732,0.005117124651825732,0.014442487793973589
IPSLCM5A,7.791344455263458,99.0608510362202,0.5593600885539824,114.89615820496059,0.6487762274981902,5.42407065344684,331.59610740257204,6.523009581216967,0.7671640135051357,8.502757515193716,0.5263255433648648,0.47367445663513513,1.1598543420846488,2.2628864081110422,5.06642809577476,0.022760008591455726,5.418776046652975,0.02306711049109735,1.5923865468467353,11.674472032817997,0.13655926492567846,0.018275877938909984,0.2696585093116601,0.004855191044495299,0.004855191044495299,0.022948729185860016
HadGEM2,7.115656339661722,81.65395661600026,0.5326317197522777,90.02510341174144,0.587237013835978,5.582593887729482,293.7559433796655,6.176712593568257,0.6651850417225106,9.285705790336973,0.5126089862949734,0.4873910137050266,1.1025197938063034,1.4723904195890753,3.5975441180200853,0.021727247983803426,3.387145231258243,0.019814034665677153,1.165516211830542,6.275159922242613,0.1470879570279915,0.017863849477919108,0.3332894885542693,0.0034216607474929213,0.0034216607474929213,0.025275004304166616
MPIESM11,8.966601066001292,122.31259576755295,0.6095288190487874,162.69726643070624,0.810780541837554,4.519861945299223,344.85692464231533,7.8969882485722405,1.1543583955395391,6.841019460755291,0.5763333258371759,0.4236666741628241,1.330175894066558,1.7338112268771795,7.488706903190186,0.020633573322101625,9.646077656319163,0.02449099373345424,0.8789156109289973,18.443952482606832,0.10338398335105758,0.015415753950265492,0.12793419868856762,0.006343199235308818,0.006343199235308818,0.020325687824285787
