model,C,C0,gamma,C0_prime,gamma_prime,tau_f,tau_s,F_ref,lambda,T_eq,a_f,a_s,epsilon,C_unc,C0_unc,gamma_unc,C0_prime_unc,gamma_prime_unc,tau_f_unc,tau_s_unc,F_ref_unc,lambda_unc,T_eq_unc,a_f_unc,a_s_unc,epsilon_unc
CCSM3,3.908966972581356,133.89953061326383,0.5890543721948646,111.43517177712866,0.4902285680238307,2.991514410643874,366.73561728999505,4.39337594935232,0.8099188035525876,5.424464687177818,0.6167004997034657,0.38329950029653426,0.8322297417082215,1.7960117373050144,11.59431036263841,0.038235782277909615,8.602762748639373,0.025356702783276105,1.374958505120728,21.935430760115253,0.17581639992019615,0.03516715782485291,0.32031131478703506,0.006035123967728605,0.006035123967728605,0.032637504972617415
CESM1,5.073923193944982,92.60677251411138,0.6761214384405992,93.84319476589322,0.685148549187465,3.560273554541596,270.4655147081204,4.8455055513618435,0.7217165483777718,6.713862335917419,0.49983053036343617,0.5001694696365638,1.0133513156566754,1.1108084720685378,4.409301435679843,0.02522993743614868,4.117610844002971,0.022208622430627774,0.7860770192956096,9.769036084750464,0.07731765876110763,0.012089868051508957,0.15532495358135465,0.006448416060838934,0.006448416060838934,0.018733922432314743
CNRMCM6,7.568400377633853,119.68772207549507,0.5509830246374036,153.72568535652943,0.7076769581158231,5.2201165276247945,434.55670566583956,7.6265656334350655,0.7247510073842953,10.523014877840826,0.49379828673985426,0.5062017132601457,1.2843897660577441,2.131340233541844,4.949271432778478,0.016208689820440388,6.013683375825459,0.018532441459735736,1.4848681781192785,13.75767740706069,0.11502319814315977,0.01252855251538276,0.2414095338669778,0.0035602769029275836,0.0035602769029275836,0.017213153295437923
ECHAM5,8.723139888373739,131.86436760129308,0.5115979642057198,160.6306753992242,0.623203432573297,7.000237972541012,530.4335126561698,7.106279546347531,0.6055189328145923,11.735850295078134,0.47904815982789095,0.520951840172109,1.2181507280640766,2.51059914419589,9.939169314253544,0.02651555549492501,10.947162411457208,0.025311137172660834,2.0304129017795742,29.948771739976852,0.20902080970369255,0.01866840214355469,0.5000726663980777,0.005353313024519792,0.005353313024519792,0.039221635262427314
GISSE2R,2.8123585644127154,148.19200894532636,1.0027700662640116,109.39508118876567,0.7402431048295408,1.7474294525973428,276.45963225559916,4.139882201993972,0.8603253849801008,4.811995873037882,0.5315934650655341,0.468406534934466,0.7381982467700108,0.9248100598403419,6.424299853565001,0.03454291453504836,4.192400412836731,0.020620698960285316,0.576775122766616,8.648850286004262,0.07002335178063271,0.01491894387644457,0.116566232978544,0.005117122680321255,0.005117122680321255,0.01495897068686475
IPSLCM5A,7.790869458915199,98.99840572976045,0.559044931827729,114.87687073805836,0.6487107736426381,5.424055299959369,331.5621135028976,6.5226179429860105,0.7671466726333752,8.502439201875044,0.5263440505728367,0.47365594942716327,1.1603911183341875,2.26275662197447,5.066878061559011,0.022773310227533088,5.418799591825893,0.023072128414266313,1.5923815787853326,11.673234442470731,0.13661353313551025,0.01828698531866622,0.2697980786334396,0.004855482152316287,0.004855482152316287,0.023047149561712464
HadGEM2,7.115606339191029,81.63640095464578,0.532521968930042,90.02325546554229,0.5872302145783731,5.58259069735628,293.75202106877975,6.176670371160939,0.6651836769217264,9.285661367616152,0.5126112082572034,0.48738879174279665,1.1027342510549423,1.47238151035149,3.598831471264772,0.02173730695085787,3.3872116899003797,0.01981481748643738,1.1655152668684814,6.2750759935500575,0.14709213411379207,0.01786516469972642,0.33330718321698705,0.0034216907589887727,0.0034216907589887727,0.025330651065529352
MPIESM11,8.966542303007104,121.86121529257751,0.6072794496870381,162.6961891445946,0.8107752082784754,4.519861936079025,344.8569033678851,7.896936502291506,1.154350854202971,6.841019325743902,0.5763333364548934,0.4236666635451066,1.3350940966243943,1.7337998496712113,7.466293375376801,0.020604464142711727,9.64601315280953,0.024490826572026416,0.8789156078739692,18.44395138179944,0.10338309793323507,0.015415630927513404,0.12793397561086156,0.006343199480383342,0.006343199480383342,0.020628931194047156
