model,C,C0,gamma,C0_prime,gamma_prime,tau_f,tau_s,F_ref,lambda,T_eq,a_f,a_s,epsilon,C_unc,C0_unc,gamma_unc,C0_prime_unc,gamma_prime_unc,tau_f_unc,tau_s_unc,F_ref_unc,lambda_unc,T_eq_unc,a_f_unc,a_s_unc,epsilon_unc
CCSM3,3.901684599666813,135.26533393328518,0.5942880681783081,111.46547191101526,0.4897234054310806,2.991665362670674,367.40931382042515,4.385062091547907,0.8079388334835071,5.427467909471913,0.6163734686382905,0.3836265313617096,0.8240505432529494,1.7924163109605575,11.726289497794228,0.038653078084227015,8.560462292832698,0.02503400703487339,1.3750302414073405,21.975645175915048,0.1722262304917107,0.03451625355082985,0.3149658953256861,0.006029175178705677,0.006029175178705677,0.03313883209937989
CESM1,5.075027287836346,92.60336666297893,0.6761088999129693,93.86128162062613,0.685293096220801,3.5602652706842783,270.4583345585873,4.846566031043032,0.721881276707757,6.713799328812753,0.49983463550589224,0.5001653644941078,1.0135839009204197,1.1110490730240064,4.406573715190583,0.025205669990449903,4.118509892018907,0.022214472669173948,0.7860737701149095,9.768788381415574,0.07734791188671147,0.012094389444196633,0.15534809874720343,0.0064485420101612605,0.0064485420101612605,0.018663067686389447
CNRMCM6,7.562877201894075,121.32630221300558,0.5564512273847303,154.5733698976233,0.7089356539484667,5.220713125228643,437.2866247267856,7.620702526101639,0.7223021075201109,10.550574955770093,0.49255242258480436,0.5074475774151956,1.2740301738220603,2.129549766445915,4.9512883050102765,0.015927042784263903,6.000881000813994,0.018226450428047148,1.4850609685235363,13.849261773021288,0.11115093753055855,0.012015329752415411,0.23341564746836438,0.0035480797777960463,0.0035480797777960463,0.016027780519956646
ECHAM5,8.723296171653335,132.56976827859003,0.5143600685944423,160.61956797299825,0.6231910417659194,7.000233529383818,530.3865763737814,7.106407702524767,0.6055539161444103,11.735383940329529,0.47906686185755065,0.5209331381424493,1.2115851906406194,2.510650875820533,9.94792366419944,0.026407601668276187,10.946980673799372,0.025314573392582532,2.030411950430086,29.946079768956565,0.2090407335791234,0.018673857056761393,0.5001325756727278,0.005353587072188355,0.005353587072188355,0.03804088270704861
GISSE2R,2.815510547782786,151.64295897306715,1.0260623822556894,109.52439799285466,0.7410753884038096,1.7474734954662392,276.4824194748106,4.144429776617341,0.8612466079749295,4.812128997944319,0.5315803383354822,0.4684196616645177,0.7222517862653086,0.925796554061592,6.677400177290322,0.03622228329417606,4.1887632878432495,0.02056350479393132,0.5767743890106217,8.649529628345121,0.06938236733037215,0.01478585412188685,0.11539119980190843,0.005116824485727102,0.005116824485727102,0.01576238384395965
IPSLCM5A,7.799569803746352,99.5652492618573,0.5614388948484514,115.26915120740247,0.6499916923202593,5.424384201884498,332.2920675022698,6.529772578639097,0.767371246732666,8.509274495808565,0.5259468796341524,0.4740531203658475,1.1577247288784844,2.2651216806137566,5.056667729050828,0.022586497369892516,5.418431708351278,0.022968681755170237,1.592488002698174,11.699810394130076,0.13551090611797845,0.018060111023517178,0.26700358195213114,0.004849241817395682,0.004849241817395682,0.022261162431104126
HadGEM2,7.117680403632751,81.85321038823555,0.533704353234702,90.10853092303776,0.5875312035912643,5.582745520086506,293.9425008785099,6.17841346235126,0.665216846933987,9.28781868773744,0.5125033185806348,0.4874966814193652,1.1008551832682756,1.472739914751438,3.5823148869794124,0.021601004560292746,3.3837381237535515,0.019775254755875844,1.1655611238459171,6.279151927889684,0.1468661870860418,0.017799600069894058,0.33242377649260246,0.003420234168337157,0.003420234168337157,0.02474468811330422
MPIESM11,8.989681341859368,124.13926979871874,0.6186203346513319,163.12081722338968,0.8128761728899228,4.519865912311216,344.8660782963398,7.917312309036327,1.1573194791921377,6.841077551518424,0.5763287574269778,0.42367124257302224,1.3140146344333763,1.7382797732774065,7.579450749502183,0.02075055185731947,9.671425070172987,0.024556541994679448,0.8789169253611138,18.444426122286593,0.10372969261991105,0.015463746207546028,0.12801911956004888,0.006343093790736588,0.006343093790736588,0.0191567119728182
