model,C,C0,gamma,C0_prime,gamma_prime,tau_f,tau_s,F_ref,lambda,T_eq,a_f,a_s,epsilon,C_unc,C0_unc,gamma_unc,C0_prime_unc,gamma_prime_unc,tau_f_unc,tau_s_unc,F_ref_unc,lambda_unc,T_eq_unc,a_f_unc,a_s_unc,epsilon_unc
CCSM3,3.908985881239666,133.8436156590835,0.5888100693581692,111.43518957250453,0.49023004480284393,2.9915140798213864,366.7341439744683,4.393397484556238,0.809923754180827,5.424458119517445,0.6167012152090903,0.38329878479090973,0.8325775497304553,1.79602087955087,11.583804254010277,0.03818668218562773,8.6028458558729,0.02535732212012563,1.3749583479030638,21.93534281625542,0.1758233099221078,0.03516839949966848,0.3203210442817839,0.006035136996644143,0.006035136996644143,0.03257206650370496
CESM1,5.07392269860723,92.60677461184346,0.6761214482220096,93.84318665187983,0.6851484843391017,3.5602735582602536,270.46551793141964,4.845505075590035,0.7217164744731305,6.713862364202458,0.49983052852057197,0.500169471479428,1.0133512050842794,1.1108083641252822,4.409302410020896,0.0252299459001728,4.117610440575391,0.022208619805013843,0.7860770207541798,9.769036195949063,0.07731764517567968,0.012089866021058536,0.15532494317003298,0.006448416004299508,0.006448416004299508,0.01873394624734883
CNRMCM6,7.568347331501026,119.61200953580511,0.5506399784788765,153.72204062519197,0.7076672440341082,5.2201149236338935,434.5494169281316,7.626512980136719,0.7247510715349335,10.522941296222859,0.49380162094008817,0.5061983790599118,1.2851722934993097,2.1313261946200557,4.947449697351022,0.01620710942016298,6.013702280608456,0.018533356959839944,1.4848676597646442,13.757432900264181,0.11503570032547011,0.012530216383047245,0.241438098636816,0.0035603096100343015,0.0035603096100343015,0.01726305992242716
ECHAM5,8.723138568528709,131.84103644418224,0.5115072330266498,160.63076909105553,0.6232035370223621,7.0002380100262,530.433908678939,7.106278464049156,0.6055186375720186,11.735854229926913,0.47904800203633857,0.5209519979636614,1.2183670079009281,2.510598707389132,9.938883336959853,0.02651915996755861,10.94716394453033,0.025311108185296284,2.0304129098057113,29.948794453372486,0.20902064169540058,0.018668356129311944,0.5000721612051536,0.005353310712398479,0.005353310712398479,0.03926052341500264
GISSE2R,2.8123584351450313,147.72889791161427,0.999636337822133,109.39507587142818,0.7402430706909882,1.7474294506975252,276.45963127285876,4.139882015682586,0.8603253472884554,4.8119958672966305,0.5315934656316572,0.46840653436834284,0.7405123670311201,0.9248100194634156,6.38759905559209,0.034293289615355195,4.19240057106937,0.020620701392904586,0.5767751227985349,8.648850256706451,0.07002337876060515,0.014918949477708552,0.11656628233849534,0.0051171226931824906,0.0051171226931824906,0.01482674950890599
IPSLCM5A,7.790844897944994,98.98881372491705,0.5589926854430338,114.87587892779764,0.6487074007465811,5.424054512801854,331.56037088415786,6.522597689606226,0.7671457628454993,8.502422884293315,0.5263449993310291,0.4736550006689709,1.1604935406846033,2.2627499092821726,5.066881694927417,0.02277470446954462,5.418800815767243,0.02307238623306163,1.5923813240777183,11.673171000391322,0.13661632362096152,0.01828755631390668,0.26980526138942307,0.0048554970765946025,0.0048554970765946025,0.023062969616544124
HadGEM2,7.1156052623242685,81.63462047617082,0.5325104569811355,90.0232157558694,0.5872300683392357,5.5825906288790135,293.7519368827221,6.176669461724544,0.6651836472836379,9.285660414154437,0.5126112559481779,0.48738874405182214,1.102757815627344,1.4723813183551484,3.598960798465922,0.02173830141510216,3.387213113725735,0.01981483427202285,1.1655152465860814,6.275074192157315,0.1470922235244953,0.017865192910796603,0.33330756274646595,0.003421691403145168,0.003421691403145168,0.02533652093551966
MPIESM11,8.966542166113697,121.7105699285318,0.6065287282525414,162.69618663497144,0.8107751958535072,4.519861936057551,344.85690331833706,7.896936381744126,1.1543508366347692,6.841019325429464,0.5763333364796217,0.4236666635203783,1.3367465679480945,1.73379982316704,7.458816147978934,0.020594760450868388,9.646013002543338,0.024490826182608404,0.8789156078668545,18.443951379235646,0.1033830958705568,0.015415630640917817,0.12793397509115362,0.006343199480954116,0.006343199480954116,0.02073066110369622
