model,C,C0,gamma,C0_prime,gamma_prime,tau_f,tau_s,F_ref,lambda,T_eq,a_f,a_s,epsilon,C_unc,C0_unc,gamma_unc,C0_prime_unc,gamma_prime_unc,tau_f_unc,tau_s_unc,F_ref_unc,lambda_unc,T_eq_unc,a_f_unc,a_s_unc,epsilon_unc
CCSM3,6.844928403943151,140.45944769730778,0.6258862054469012,192.98887256288478,0.8599569137005423,3.051047590574013,367.0535614046786,7.282873808819102,1.371658699807913,5.309537868158453,0.6081437713877014,0.39185622861229863,1.3739828521807853,3.132138651863416,14.841263085455981,0.05561926280456132,14.900785643097587,0.04463431354587009,1.3969442458542112,21.95440936097071,0.3126100297371366,0.05945239205948051,0.32388712436969525,0.00616449612318264,0.00616449612318264,0.09910824937957635
CESM1,8.006883419361673,84.07638695823476,0.7537414226831606,113.42615091791572,1.0168608744428338,3.4839034114176863,205.31636406647763,7.627282210962792,1.24860621323487,6.108637078780943,0.5354019576730205,0.4645980423269796,1.3490845054302887,1.6929377821957146,5.697395955927542,0.04698199720675521,5.87766948165828,0.04522982968113888,0.7388756837535032,7.540081973830554,0.2140343513095058,0.03555128669628633,0.24420470906227124,0.008022583935676113,0.008022583935676113,0.058910134879424696
CNRMCM6,6.680775279662946,116.22546793360407,0.5621316821312825,126.37251711023137,0.6112085146339905,4.998192993472779,389.08321618057084,7.29707888124956,0.7102881765110823,10.273406094259697,0.5253009925764978,0.47469900742350224,1.087304868347994,1.986884301054573,6.711540851628008,0.028186851422858285,5.2642115087546735,0.01848803453482492,1.4991915650781347,12.234397583151274,0.1367027200718101,0.015661672864704865,0.2972460726637022,0.003703598293334364,0.003703598293334364,0.04348319969201386
ECHAM5,8.092839324098739,111.06934416437305,0.556403861475953,95.69110008211474,0.4793662733415949,6.972454410664733,348.95539544929284,6.59780076660111,0.6639714247712813,9.936874570880605,0.5633250436275646,0.43667495637243536,0.8615437572090114,2.3468418576449888,14.846726597581712,0.06820181819146028,7.54422938801695,0.02783906632580217,2.024356899935679,19.571022731357328,0.2586375088765265,0.03125116821431842,0.6086682641678508,0.006775477817531038,0.006775477817531038,0.09299975743669708
GISSE2R,5.760844965283024,130.60122185228852,1.052138129778474,177.86968006704552,1.432938144649965,1.7013145812364003,217.41279588650116,8.655303267147806,1.9332630157023454,4.477043835653875,0.5675545612401114,0.43244543875988867,1.361929678331939,1.778034853677518,9.52834120374043,0.07218618264657173,9.508479507730996,0.06785096178103836,0.5235506875251833,6.900926248727782,0.3447811683168628,0.07652618811764438,0.25142060421959567,0.0060950386079679925,0.0060950386079679925,0.0676193449134024
IPSLCM5A,7.698112276322436,97.95916842718813,0.5764579767089666,106.50318292936883,0.6267367346034871,5.386579745953067,310.6072092311064,6.510706194368541,0.7818745054006243,8.327047562488973,0.5391061144765353,0.46089388552346466,1.087220161617964,2.251344966750743,7.521830240447698,0.04059914918931982,5.3697371499454505,0.02511824603680444,1.5899319889737789,10.911333784335175,0.17602310905949048,0.022820943043879677,0.3312921051705499,0.005032267061533958,0.005032267061533958,0.06296460433071105
HadGEM2,7.876293572230721,97.03293910853235,0.48284795282952053,152.49359010893093,0.7588270383252438,5.657220091080701,457.5814548607941,6.818761298160038,0.6114475331071436,11.151833851564808,0.4321573855093558,0.5678426144906442,1.5715651974466658,1.6564834662310466,6.3745234309109495,0.030427634409680025,6.527816244902071,0.029269857870614074,1.191589068926871,9.824305971559788,0.16554539802992294,0.021524414230279194,0.4768795942235191,0.002572177814422336,0.002572177814422336,0.07831545753354163
MPIESM11,9.851033773768929,108.25647518749425,0.6409289289418734,137.36185746000123,0.8132463949784607,4.4643669260098555,271.7966422335995,8.76244583437164,1.3712664387371882,6.390038862499294,0.6151192073850886,0.3848807926149114,1.2688558095217684,1.9154712866025503,8.707239257851098,0.040106998591405554,8.816168499492468,0.0321813425030427,0.8694031087344918,14.680043313398343,0.18917946005113215,0.031101204860542495,0.2000940526839239,0.007383688338577649,0.007383688338577649,0.06150876771145681
