model,C,C0,gamma,C0_prime,gamma_prime,tau_f,tau_s,F_ref,lambda,T_eq,a_f,a_s,epsilon,C_unc,C0_unc,gamma_unc,C0_prime_unc,gamma_prime_unc,tau_f_unc,tau_s_unc,F_ref_unc,lambda_unc,T_eq_unc,a_f_unc,a_s_unc,epsilon_unc
CCSM3,5.783357907999933,283.5229899728584,0.33350167103767264,282.0327606977359,0.3317487480964671,4.411240178792103,1140.1479903924885,5.234851689482125,0.9775712150805056,5.354956865266353,0.7446517847691725,0.25534821523082757,0.9947438855830875,2.7776414336894177,14.157507607951091,0.01663670008926904,9.20239503777919,0.0107995016168228,2.1178201267828642,12.779149737282937,0.14853814166020032,0.02715163802754802,0.21262348181368226,0.003093343130071881,0.003093343130071881,0.037600655758302015
CESM1,8.605290030442335,273.30773485959423,0.14797746353747576,391.0521099062097,0.211727997250524,8.043285668727886,2305.137715427971,5.8157156320538625,0.8572184032547863,6.784403612862345,0.8005382002683942,0.19946179973160585,1.4308124506871494,2.8039319727640297,7.528289620116436,0.004123682151536284,8.293513817736864,0.004578530813344557,2.6212207331468615,22.728893103678477,0.06922778971520493,0.01008442664111819,0.11354297365811171,0.002866303563339126,0.002866303563339126,0.02514913559629724
CNRMCM6,8.015804555424541,398.6363591966307,0.2840476119185908,528.8128443977315,0.3768046294265938,8.110723817610545,2276.3581016191342,6.920560380149279,0.6093021184989786,11.358175476556923,0.6151459329215694,0.3848540670784306,1.3265544705040069,2.5958965398983973,8.974466907109347,0.005987409325582207,8.468403192099787,0.005247418199849782,2.6308802980667902,23.10137697428594,0.07933932350593359,0.006657336322221142,0.17987961467022334,0.0018478636366850408,0.0018478636366850408,0.020990750926682553
ECHAM5,8.973332336644004,170.4939843474553,0.4143806053057196,210.3407877784182,0.5112270869479727,8.102550742607763,777.6137549554591,6.99398564478195,0.585973125804783,11.935676461572056,0.5241514493237229,0.47584855067627707,1.233713837960158,2.6724295895885963,7.882558019556259,0.019521631347397064,6.369336495459728,0.016156555177117428,2.4253947260216715,6.0009148548217945,0.1944981791042505,0.01591948407206758,0.4640259399134444,0.0027689054465427068,0.0027689054465427068,0.04310252127944794
GISSE2R,8.718486985343482,208.48611953762867,0.18753130250348038,284.8818777561323,0.25624856807602714,5.747917400683443,1339.151531584965,6.068783484136943,1.2592276714525954,4.819448954084875,0.8294506182014101,0.17054938179858992,1.366430908628022,3.773796805104715,7.882447423200018,0.007398151874629059,8.75710743486127,0.008389104287386805,2.4891185594351986,16.88486577813709,0.07181656442206089,0.014544580972413599,0.07969592668375626,0.004293980527115247,0.004293980527115247,0.030078047842030914
IPSLCM5A,8.594339479457128,251.4473436866304,0.34557899247388557,317.3597120477246,0.43616626818669585,7.3606155100832495,1168.6136070558484,6.466613308239973,0.7269878474259526,8.895077587797822,0.6202362133740329,0.3797637866259671,1.2621318936788546,2.7246186861476187,8.339080145517407,0.01111028578412669,6.894203754659261,0.008784735727284911,2.3390688161419795,13.141436842100758,0.11272712499612224,0.012213588922991589,0.21535083810026767,0.0021427144662980323,0.0021427144662980323,0.031627831084412625
HadGEM2,7.919938658653006,212.4131293136127,0.30119297157170616,240.96958593791072,0.34168483785146,8.020235983540925,1084.9704604540307,6.088351587436001,0.6418791674309218,9.485198922725937,0.6474014096924492,0.35259859030755075,1.134438284095596,1.9677801695124932,7.267289482302541,0.010258017498244105,5.187378044467795,0.007270999905026957,1.9948215197950878,8.142155222126625,0.11806586738955589,0.012104594063013351,0.2565706002582579,0.0018509022652504932,0.0018509022652504932,0.03016651951984781
MPIESM11,11.219118158266433,197.09045250904484,0.17973271350376652,311.34663936817293,0.28392636792668724,7.811810997259985,1369.204167778972,7.979649607869672,1.1502102616473135,6.937557309253475,0.7997426120419178,0.20025738795808218,1.5797144681774207,3.0234548938630152,6.6353011043604875,0.006365485029403159,8.807972198996705,0.008617634651289246,2.1059789282634984,17.26014545073335,0.09034572776508157,0.012776487931333699,0.11003735960187282,0.004493941029518717,0.004493941029518717,0.028831337696021926
