model,C,C0,gamma,C0_prime,gamma_prime,tau_f,tau_s,F_ref,lambda,T_eq,a_f,a_s,epsilon,C_unc,C0_unc,gamma_unc,C0_prime_unc,gamma_prime_unc,tau_f_unc,tau_s_unc,F_ref_unc,lambda_unc,T_eq_unc,a_f_unc,a_s_unc,epsilon_unc
CCSM3,6.843749193578281,140.18667744117275,0.6265140002857389,192.02790407998475,0.8581997415704709,3.0506919148421674,365.5209245984114,7.282106015939668,1.373281131524321,5.302705941831912,0.608894038365595,0.391105961634405,1.369801379025952,3.1316515342579794,14.797934080778354,0.05560309425219006,14.843654608256866,0.04466851991871139,1.3967761801593022,21.862926709152045,0.313416995000131,0.05968716277912909,0.32435192685329517,0.006178544853563462,0.006178544853563462,0.09846811864387701
CESM1,8.003780537824317,83.96675359350046,0.7552450523365583,112.93079729862994,1.015764243180351,3.481891365137664,204.4375021463217,7.626756029873246,1.2500830377637184,6.100999533212449,0.535920674218575,0.46407932578142497,1.3449465707028534,1.6915752564154982,5.681852619613245,0.047016700242927215,5.86281437592741,0.045332484316543735,0.7380973220726631,7.5103546527346134,0.21438819148490876,0.035709460899784204,0.2445100872730752,0.008050808404616246,0.008050808404616246,0.058373847606228005
CNRMCM6,6.68077238016797,116.22362204009767,0.5621363238220876,126.36742110471788,0.6111986212766296,4.998189007378,389.06834428992846,7.297077799457806,0.7102984386425345,10.273256144844408,0.5253083431787726,0.47469165682122744,1.0872782906483551,1.9868825635997205,6.71066795094956,0.02818287730464783,5.263945321675986,0.01848748721616193,1.4991902123679843,12.233900195209085,0.1367061892188062,0.015661190460911693,0.29723710384732593,0.0037036735018885444,0.0037036735018885444,0.04347226796197728
ECHAM5,8.092961746006694,111.05845744851163,0.5564303123917557,95.66892550538375,0.4793249548763447,6.972435490107148,348.87880236417885,6.5979040466153895,0.664032378316199,9.936117969647556,0.5633662844130158,0.43663371558698416,0.8614285458605195,2.3468951253562236,14.85813591724938,0.06827556993522374,7.5433983944723755,0.02784331768954371,2.0243527110942425,19.566662608342096,0.25862696516930334,0.031263055842516985,0.6087115600368784,0.006776302961622923,0.006776302961622923,0.09310483241446584
GISSE2R,5.7554872800912795,130.47965136347068,1.053531216495746,177.32181957962933,1.4317487082531162,1.6995713223933506,216.77533832672432,8.654871611842516,1.9347649469879968,4.473345263628146,0.5679405458987241,0.43205945410127594,1.3589997959580131,1.7758202408299866,9.520076090572942,0.07229651225591871,9.503427149854444,0.06803424735714124,0.5228104758215995,6.882228122137498,0.34561366257413306,0.07689689167944234,0.2520317524609335,0.006108868649844854,0.006108868649844854,0.06728261820295471
IPSLCM5A,7.69809176206949,97.9572409556779,0.576465998105271,106.49725387307113,0.6267228961377961,5.38657164442444,310.5916670813733,6.510692070841428,0.781886458039624,8.3269022041452,0.5391148771869522,0.46088512281304783,1.0871810274980822,2.2513381507243952,7.5204941634048295,0.04059217515660508,5.369462768210496,0.025118033395902843,1.5899293501918397,10.910769470335646,0.17602848204764843,0.02282122652636619,0.3312908128987506,0.0050324147422288155,0.0050324147422288155,0.06294463591100584
HadGEM2,7.877625286989214,96.53037116399058,0.48425691609920046,150.52443436338106,0.7551250192393235,5.6551606292570025,450.90150111427823,6.820734752789914,0.6158243211914286,11.07578008545345,0.43499951731879405,0.565000482681206,1.5593479290332644,1.655777339315616,6.267459064305038,0.0301356481129436,6.382990598241219,0.02880668396271491,1.1909811459868733,9.678501959114792,0.1657748598091885,0.021357235450327448,0.46905161084792046,0.0025965790876447668,0.0025965790876447668,0.07666812495085325
MPIESM11,9.850997700747243,108.16628634535344,0.6412901471664441,137.0757533787958,0.8126869566047125,4.463990183109374,271.29611077871886,8.762736901763262,1.37198944709,6.386883602019748,0.6153899987636766,0.38461000123632344,1.2672687397359672,1.9153437370915494,8.687554553113694,0.04003733167744654,8.800583912577611,0.03219090758147721,0.8692770175461548,14.65440272610517,0.18924216292312268,0.031117777937338685,0.20002419458499213,0.007392809513718939,0.007392809513718939,0.06115573160936637
