model,C,C0,gamma,C0_prime,gamma_prime,tau_f,tau_s,F_ref,lambda,T_eq,a_f,a_s,epsilon,C_unc,C0_unc,gamma_unc,C0_prime_unc,gamma_prime_unc,tau_f_unc,tau_s_unc,F_ref_unc,lambda_unc,T_eq_unc,a_f_unc,a_s_unc,epsilon_unc
CCSM3,5.814275092167178,282.8203201763359,0.3275323741549365,281.70430584141803,0.32623992520898143,4.450589584757408,1152.8809798542075,5.239905566665682,0.9784754430948105,5.355173299078856,0.7480101158559698,0.2519898841440303,0.9960539810780851,2.794829922125444,14.211915668122419,0.016427745050506398,9.196938244247296,0.01060335375820037,2.1384943847345554,13.210152179337767,0.14800299290350138,0.02701621710090836,0.21152195421415684,0.0031011554203875676,0.0031011554203875676,0.03804969363585172
CESM1,8.608640599351897,270.8728611120365,0.14574421189448336,389.70697948998264,0.20968337825491834,8.066222136923649,2315.453324221686,5.81294518443877,0.8566482797620617,6.785684769078559,0.8019822399752148,0.1980177600247852,1.4387081005091713,2.8069259094741996,7.587623547383134,0.0041268094372275506,8.425520186306857,0.004615586043026519,2.63045593057706,23.533481126466807,0.06911844828123044,0.010060894312165508,0.11340733235189675,0.0029269282206903116,0.0029269282206903116,0.02562466935501486
CNRMCM6,8.04128267901013,404.3487960885543,0.27634990750991045,540.620062384038,0.36948373701874837,8.213359686173714,2358.140043216485,6.916609449916737,0.6074796371859156,11.385746988915036,0.6191527305045259,0.38084726949547404,1.3370141511825835,2.6118547797271052,9.168228655607807,0.005858270649732693,8.560740964823703,0.0050393878426897255,2.671875541953934,23.77427108331254,0.07921641695905678,0.00657469315102287,0.1794142499888293,0.0017633188460763896,0.0017633188460763896,0.021697743681266434
ECHAM5,8.999047660789845,170.76931113443985,0.40522416723706756,211.1393989012268,0.5010196886214973,8.211855689641016,789.5873395049865,6.986596097139073,0.5848837497382784,11.945273056851741,0.528820672787135,0.471179327212865,1.236401303598427,2.6885917587585437,7.934135905210674,0.01916832668473928,6.372705004365425,0.01576357255794362,2.4656580930676357,6.287817843234398,0.19352341483901284,0.015769930483435626,0.46174694015928636,0.002815361906377015,0.002815361906377015,0.043672391654325786
GISSE2R,8.734998890882874,206.09345925975592,0.18152403026019745,283.9991912331896,0.25014223143447356,5.787058116301955,1362.2658317474202,6.063792402841627,1.2579785331901772,4.820266994114853,0.8327176204028646,0.16728237959713538,1.378011666421897,3.784162164308006,7.721076012087594,0.007058681932544271,8.525166797708936,0.007948242482606319,2.508163998060343,16.917653245226052,0.07116693763666007,0.01439818052935344,0.07902029401858629,0.004089503839504678,0.004089503839504678,0.030888704252625295
IPSLCM5A,8.639590825238816,255.97141648271148,0.33285647802083324,325.9579909373977,0.42386462651581597,7.494540834258581,1223.1939393335647,6.463182962964213,0.7247484278971212,8.917829572555718,0.6264047142941369,0.37359528570586303,1.2734155845069255,2.7515087796239537,8.589351242951809,0.010811732889553305,6.977190534109393,0.00834100607412275,2.392194330704426,13.661634273851393,0.11215895389020854,0.012007947243134386,0.21396428336713383,0.0020209790144757257,0.0020209790144757257,0.03290779246720241
HadGEM2,7.949794552759371,213.4290667963606,0.29255608874922007,242.8562093166974,0.332893095549844,8.12903575415007,1112.4892697556777,6.08661674773154,0.6413062390645394,9.490967617296171,0.6532316836569958,0.34676831634300426,1.1378778577915734,1.98592021039873,7.36138194439858,0.010037181261462894,5.1686904242171,0.006986091591302844,2.0327392899665937,8.20225731755475,0.11756223103925366,0.011990306190945295,0.2551342059916207,0.0017579960579393293,0.0017579960579393293,0.030883820333893308
MPIESM11,11.22148618880812,194.21633355159665,0.17390777645999644,310.02656946732355,0.27760812056139045,7.860618358151636,1388.7543762091802,7.965875451787997,1.1479817298621646,6.939026331668571,0.8030430402550146,0.19695695974498537,1.5962950375899259,3.030844452190161,6.54244858225914,0.0061312662677803845,8.697001994008074,0.008305731296416633,2.1238306744539703,17.486346659350943,0.09001806924889844,0.012718299197409485,0.10981236575651349,0.004365913868154889,0.004365913868154889,0.029771391591523567
